Status,Category,Vendor Record Type,Vendor,Associated Prime Vendor,M/WBE Category,Woman Owned Business,Emerging Business,Agency,Expense Category,Contract ID,Parent Contract ID,Version Number,Contract type,Purpose,Industry, Current Amount , Original Amount ,Start date,End Date,Registration date,Received date,Award Method,APT PIN,PIN
Registered,Expense,Prime Vendor,TAVA PRODUCTS LLC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239950142,,1,,,,,,,,,,,1700175/3887203,85717B0183001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239950146,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239950141,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239950057,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239950043,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,TAVA PRODUCTS LLC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239950045,,1,,,,,,,,,,,1700175/3887203,85717B0183001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239950044,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239950046,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239950042,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239950041,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949987,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,American Grill Inc,N/A,Hispanic American,No ,No ,Police Department,DONAT PAT INMATE & DISCHG PRIS,DO105620239949989,,1,,,,,,,,,,,,85722B0192002
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239950017,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949991,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL  SUPPLIES + MATERIALS - GENERAL,DO105620239949992,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,American Grill Inc,N/A,Hispanic American,No ,No ,Police Department,DONAT PAT INMATE & DISCHG PRIS,DO105620239950016,,1,,,,,,,,,,,,85722B0192002
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949904,,1,,,,,,,,,,,1700175/3887218,85717B0183003
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949988,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949906,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949969,,1,,,,,,,,,,,1700175/3887218,85717B0183003
Registered,Expense,Prime Vendor,RUBBER STAMPS INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949845,,1,,,,,,,,,,,2000150/4187039,85720B0124001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949857,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949858,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949843,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949844,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949848,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL  SUPPLIES + MATERIALS - GENERAL,DO105620239949870,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,FASTENAL COMPANY,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949859,,1,,,,,,,,,,,1700175/3887225,85717B0183004
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949797,,1,,,,,,,,,,,1700175/3887218,85717B0183003
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949796,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949793,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949737,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949739,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949798,,1,,,,,,,,,,,1700175/3887218,85717B0183003
Registered,Expense,Prime Vendor,PHILIP M CASCIANO ASSOC.  INC PMC ASSOCIATES,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949743,,1,,,,,,,,,,,,85819S0001001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949799,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,TEAM HENDEL PRODUCTS LLC,N/A,Non-M/WBE,No ,No ,Police Department,DONAT PAT INMATE & DISCHG PRIS,DO105620239949740,,1,,,,,,,,,,,,85722B0192001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949741,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,Feldman Lumber-US LBM  LLC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949738,,2,,,,,,,,,,,1800070/3987098,85718B0079001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949782,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949644,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WORLD WIDE TECHNOLOGY LLC,N/A,Non-M/WBE,No ,No ,Police Department,PURCH DATA PROCESSING EQUIPT,DO105620232003376,,1,,DCMB # 073-22-0054 CISCO WEBEX SMART BOARD,,,,,,,,,,85822O0002001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949643,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,American Grill Inc,N/A,Hispanic American,No ,No ,Police Department,DONAT PAT INMATE & DISCHG PRIS,DO105620239949594,,1,,,,,,,,,,,,85722B0192002
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949611,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949629,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949558,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949557,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949630,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,LEGEND & WHITE ANIMAL HEALTH CORP,N/A,Non-M/WBE,No ,No ,Police Department,FOOD & FORAGE SUPPLIES,DO105620239949628,,1,,,,,,,,,,,2000086/4187062,85721B0007001
Registered,Expense,Prime Vendor,PHILIP M CASCIANO ASSOC.  INC PMC ASSOCIATES,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949626,,1,,,,,,,,,,,,85819S0001001
Registered,Expense,Prime Vendor,AIR ENGINEERING FILTERS INC,N/A,Women (Non-Minority),Yes,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949610,,1,,,,,,,,,,,,85721B0223001
Registered,Expense,Prime Vendor,TAVA PRODUCTS LLC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949471,,1,,,,,,,,,,,1700175/3887203,85717B0183001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949469,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL  SUPPLIES + MATERIALS - GENERAL,DO105620239949486,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949474,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949470,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949515,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949501,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949472,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,TAVA PRODUCTS LLC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949473,,1,,,,,,,,,,,1700175/3887203,85717B0183001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949511,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949512,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949475,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949490,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,JGL INTERBORO FOOD CORP,N/A,Non-M/WBE,No ,No ,Police Department,DONAT PAT INMATE & DISCHG PRIS,DO105620239949493,,1,,,,,,,,,,,,85722B0192003
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949325,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949326,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949357,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949379,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949329,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,B & F ELECTRIC MOTORS INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949331,,1,,,,,,,,,,,1700175/3887226,85717B0183005
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949380,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949356,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949328,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949327,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949324,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949330,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949271,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949283,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,PHILIP M CASCIANO ASSOC.  INC PMC ASSOCIATES,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949151,,1,,,,,,,,,,,,85819S0001001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949149,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949214,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949217,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949152,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,AIRLITE AMERICA LLC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949215,,1,,,,,,,,,,,1800026/3887137,85718B0027001
Registered,Expense,Prime Vendor,B & F ELECTRIC MOTORS INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949174,,1,,,,,,,,,,,1700175/3887226,85717B0183005
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949173,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949213,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949216,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949144,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949224,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,ARGENT ASSOCIATES INC,N/A,Hispanic American,Yes,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949222,,1,,,,,,,,,,,1700175/3887211,85717B0183002
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949225,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949223,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949218,,1,,,,,,,,,,,1700175/3887218,85717B0183003
Registered,Expense,Prime Vendor,B & F ELECTRIC MOTORS INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239949175,,1,,,,,,,,,,,1700175/3887226,85717B0183005
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949103,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949081,,1,,,,,,,,,,,1700175/3887218,85717B0183003
Registered,Expense,Prime Vendor,TEAM HENDEL PRODUCTS LLC,N/A,Non-M/WBE,No ,No ,Police Department,DONAT PAT INMATE & DISCHG PRIS,DO105620239949026,,1,,,,,,,,,,,,85722B0192001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949143,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949025,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL  SUPPLIES + MATERIALS - GENERAL,DO105620239949027,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,FASTENAL COMPANY,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239949142,,1,,,,,,,,,,,1700175/3887225,85717B0183004
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239949084,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948924,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948886,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948888,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239948885,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948920,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948889,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948923,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948921,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948887,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948922,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620239948849,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL  SUPPLIES + MATERIALS - GENERAL,DO105620239948785,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,TEAM HENDEL PRODUCTS LLC,N/A,Non-M/WBE,No ,No ,Police Department,DONAT PAT INMATE & DISCHG PRIS,DO105620239948784,,1,,,,,,,,,,,,85722B0192001
Registered,Expense,Prime Vendor,American Grill Inc,N/A,Hispanic American,No ,No ,Police Department,DONAT PAT INMATE & DISCHG PRIS,DO105620239948783,,1,,,,,,,,,,,,85722B0192002
Registered,Expense,Prime Vendor,TEAM HENDEL PRODUCTS LLC,N/A,Non-M/WBE,No ,No ,Police Department,DONAT PAT INMATE & DISCHG PRIS,DO105620239948846,,1,,,,,,,,,,,,85722B0192001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948711,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620239948709,,1,,,,,,,,,,,1700175/3887224,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620239948737,,1,,,,,,,,,,,1500392/4187011,85715B0227001R001
